Kanzlei,Jobtitel,Location,Link,Erstes_Funddatum,Zuletzt_Gesehen,Email
ANWALTSKANZLEI DELORETTE,Rechtsreferendariat (m/w/d),Wuppertal Barmen,https://delorette.de/jobs/rechtsreferndariat-m-w-d/,2026-04-03,2026-04-12,info@delorette.de
ANWALTSKANZLEI DELORETTE,Rechtsanwalt(in) m/w/d,Wuppertal Barmen,https://delorette.de/jobs/rechtsanwaltin-m-w-d/,2026-04-03,2026-04-12,info@delorette.de
"Balkenhol Rechtsanwälte Dr. M. Balkenhol, B. Ruppel, U. Hövelmann-Rosenthal und R. Dzingel",Rechtsanwälte/Rechtsanwältinnen,Zentrale/Unbekannt,http://www.balkenhol.eu/karrierre/,2026-04-03,2026-04-19,bewerbung@balkenhol.eu
"Balkenhol Rechtsanwälte Dr. M. Balkenhol, B. Ruppel, U. Hövelmann-Rosenthal und R. Dzingel",Rechtsanwaltsfachangestellte (n),Zentrale/Unbekannt,http://www.balkenhol.eu/karrierre/,2026-04-03,2026-04-19,bewerbung@balkenhol.eu
"Kanzlei Scheibeler, Dr. Elke Scheibeler",Pflichtpraktika im Rahmen des Studiums der Rechtswissenschaften,Wuppertal,https://kanzlei-scheibeler.de/stellenangebote/,2026-04-03,2026-04-03,kanzlei@kanzlei-scheibeler.de
Rieder & Partner mbB Patentanwälte - Rechtsanwalt,Ausbildung zum / zur Patentanwaltsfachangestellten (m/w/d),Wuppertal,https://www.ripa.de/karriere/Pafa-Ausbildung,2026-04-03,2026-04-19,mail@ripa.de
VÖGLER & VÖGLER Steuerberater-Kanzlei,Steuerfachangestellte/r (m/w/d) - Buchhalter/in,Wuppertal,https://join.com/companies/voegler-steuerberater/7897796-steuerfachangestellte-r-m-w-d-buchhalter-in?widgetv2=true&pid=d73d1a20e99ab4ced633,2026-04-03,2026-04-19,
VÖGLER & VÖGLER Steuerberater-Kanzlei,Steuerfachwirt (m/w/d) - Bilanzbuchhalter/in,Wuppertal,https://join.com/companies/voegler-steuerberater/7831670-steuerfachwirt-m-w-d-bilanzbuchhalter-in?widgetv2=true&pid=d73d1a20e99ab4ced633,2026-04-03,2026-04-19,
"Rechtsanwaltskanzlei Mottl, Wilhelm, Leopold, Gurk, Sues, Köhn",Rechtsanwaltsfachangestellte/r (m/w/d) in Vollzeit,Würzburg,https://www.mwlg.de/rechtsanwaltsfachangestellte-n-m-w-d-in-vollzeit-gesucht/,2026-04-03,2026-04-12,kanzlei@mwlg.de
Rechtsanwälte Steinbock & Partner | Würzburg,Ausbildungsplatz als Rechtsanwaltsfachangestellte/r,Würzburg,https://www.steinbock-partner.de/stellenangebote/,2026-04-03,2026-04-19,info@steinbock-partner.de
Rechtsanwälte Steinbock & Partner | Würzburg,Steuerberater/in in Vollzeit,Bundesweit,https://www.steinbock-partner.de/stellenangebote/,2026-04-03,2026-04-19,info@steinbock-partner.de
Rechtsanwälte Steinbock & Partner | Würzburg,Rechtsreferendar,Bundesweit,https://www.steinbock-partner.de/stellenangebote/,2026-04-03,2026-04-19,info@steinbock-partner.de
Rechtsanwälte Steinbock & Partner | Würzburg,Rechtsanwaltsfachangestellte/r in Würzburg,Würzburg,https://www.steinbock-partner.de/stellenangebote/,2026-04-03,2026-04-19,info@steinbock-partner.de
Rechtsanwälte Steinbock & Partner | Würzburg,Verstärkung im Bereich Lohn- und Gehaltsbuchhaltung,Bundesweit,https://www.steinbock-partner.de/stellenangebote/,2026-04-03,2026-04-03,info@steinbock-partner.de}]}3``` شنا```json{
Kanzlei Löwenberg & Kollegen Rechtsanwälte,Rechtsanwaltsfachangestellte (m/w/d),Würzburg,https://www.kanzlei-loewenberg.de/karriere/,2026-04-03,2026-04-19,info@kanzlei-loewenberg.de
Kanzlei Löwenberg & Kollegen Rechtsanwälte,Ausbildung zur Rechtsanwaltsfachangestellten (m/w/d),Würzburg,https://www.kanzlei-loewenberg.de/karriere/,2026-04-03,2026-04-19,info@kanzlei-loewenberg.de
Kanzlei Löwenberg & Kollegen Rechtsanwälte,Ausbildung zur Rechtsanwaltsfachangestellten (m/w/d),Schweinfurt,https://www.kanzlei-loewenberg.de/karriere/,2026-04-03,2026-04-19,info@kanzlei-loewenberg.de
Kanzlei Löwenberg & Kollegen Rechtsanwälte,Rechtsanwalt für Verkehrsrecht (m/w/d),Würzburg,https://www.kanzlei-loewenberg.de/karriere/,2026-04-03,2026-04-19,info@kanzlei-loewenberg.de
Kanzlei Löwenberg & Kollegen Rechtsanwälte,Rechtsanwalt für Verkehrsrecht (m/w/d),Schweinfurt,https://www.kanzlei-loewenberg.de/karriere/,2026-04-03,2026-04-19,info@kanzlei-loewenberg.de
Rechtsanwaltskanzlei Dr. Herzog & Kollegen GbR,Rechtsanwaltsfachangestellte (m/w/d),Würzburg,https://www.jus-plus.de/kanzlei/karriere.html,2026-04-03,2026-04-19,info@jus-plus.de
Rechtsanwaltskanzlei Dr. Herzog & Kollegen GbR,Rechtsanwaltsfachangestellte (m/w/d),Kitzingen,https://www.jus-plus.de/kanzlei/karriere.html,2026-04-03,2026-04-19,info@jus-plus.de
Rechtsanwaltskanzlei Dr. Herzog & Kollegen GbR,Rechtsanwaltsfachangestellte (m/w/d),Schweinfurt,https://www.jus-plus.de/kanzlei/karriere.html,2026-04-03,2026-04-19,info@jus-plus.de
Rechtsanwaltskanzlei Dr. Herzog & Kollegen GbR,Referendariat (m/w/d),Würzburg,https://www.jus-plus.de/kanzlei/karriere.html,2026-04-03,2026-04-19,info@jus-plus.de
Rechtsanwaltskanzlei Dr. Herzog & Kollegen GbR,Referendariat (m/w/d),Kitzingen,https://www.jus-plus.de/kanzlei/karriere.html,2026-04-03,2026-04-19,info@jus-plus.de
Rechtsanwaltskanzlei Dr. Herzog & Kollegen GbR,Referendariat (m/w/d),Schweinfurt,https://www.jus-plus.de/kanzlei/karriere.html,2026-04-03,2026-04-19,info@jus-plus.de
"Mund Rechtsanwälte | Fachanwälte Erbrecht, Familienrecht, Arbeitsrecht, Strafrecht, Rechtsanwalt Würzburg",Rechtsanwaltsfachangestellte/n (m/w/d),Würzburg,https://mund-rechtsanwaelte.de/karriere/,2026-04-03,2026-04-19,wolf@mund-rechtsanwaelte.de
"Mund Rechtsanwälte | Fachanwälte Erbrecht, Familienrecht, Arbeitsrecht, Strafrecht, Rechtsanwalt Würzburg",Rechtsanwaltsfachangestellte/n (m/w/d),Remote,https://mund-rechtsanwaelte.de/karriere/,2026-04-03,2026-04-03,wolf@mund-rechtsanwaelte.de
Dr. Waldhorn & Partner Rechtsanwälte mbB,Anwalt/Anwältin (m/w/d),Würzburg,https://www.kanzlei-waldhorn.info/karriere/,2026-04-03,2026-04-05,bewerbung@kanzlei-waldhorn.info
Dr. Waldhorn & Partner Rechtsanwälte mbB,Rechtsanwaltsfachangestellte/n (m/w/d),Würzburg,https://www.kanzlei-waldhorn.info/karriere/,2026-04-03,2026-04-19,bewerbung@kanzlei-waldhorn.info
Rechtsanwälte Wagner + Gräf,Rechtsanwalt (m/w/d),Würzburg,https://www.unsere-kanzlei.de/karriere/,2026-04-03,2026-04-19,info@unsere-kanzlei.de
Rechtsanwälte Wagner + Gräf,Rechtsanwalt (m/w/d),Homeoffice möglich,https://www.unsere-kanzlei.de/karriere/,2026-04-03,2026-04-03,
Rechtsanwälte Wagner + Gräf,Rechtsanwaltsfachangestellter (m/w/d),Würzburg,https://www.unsere-kanzlei.de/karriere/,2026-04-03,2026-04-03,
Rechtsanwälte Wagner + Gräf,Rechtsanwaltsfachangestellter (m/w/d),Homeoffice möglich,https://www.unsere-kanzlei.de/karriere/,2026-04-03,2026-04-03,
Rechtsanwälte Wagner + Gräf,Ausbildung Rechtsanwaltsfachangestellter (m/w/d),Würzburg,https://www.unsere-kanzlei.de/karriere/,2026-04-03,2026-04-03,
Rechtsanwälte Wagner + Gräf,Ausbildung Rechtsanwaltsfachangestellter (m/w/d),Homeoffice möglich,https://www.unsere-kanzlei.de/karriere/,2026-04-03,2026-04-03,
Rechtsanwälte Wagner + Gräf,Werkstudent (m/w/d),Würzburg,https://www.unsere-kanzlei.de/karriere/,2026-04-03,2026-04-03,
Rechtsanwälte Wagner + Gräf,Werkstudent (m/w/d),Homeoffice möglich,https://www.unsere-kanzlei.de/karriere/,2026-04-03,2026-04-03,
Rechtsanwälte Wagner + Gräf,Referendar (m/w/d),Würzburg,https://www.unsere-kanzlei.de/karriere/,2026-04-03,2026-04-03,
Rechtsanwälte Wagner + Gräf,Referendar (m/w/d),Homeoffice möglich,https://www.unsere-kanzlei.de/karriere/,2026-04-03,2026-04-03,
Rechtsanwälte Wagner + Gräf,Praktikant (m/w/d),Würzburg,https://www.unsere-kanzlei.de/karriere/,2026-04-03,2026-04-03,
Rechtsanwältin Mara Ortler,Casemanager:in Familiennachzug im Backoffice/Mandantenbetreuung (m/w/d),Würzburg,https://lawandortler.de/jobs/backoffice-mandantenbetreuung/,2026-04-03,2026-04-19,info@lawandortler.de
"Rechtsanwälte Dr. Vocke, Winter & Partner mbB",Rechtsanwaltsfachangestellte,Würzburg,https://www.rae-vocke.de/,2026-04-03,2026-04-19,
"Rechtsanwälte Dr. Vocke, Winter & Partner mbB",Ausbildung zum/zur Rechtsanwaltsfachangestellten,Würzburg,https://www.rae-vocke.de/,2026-04-03,2026-04-19,
Cornea Franz Rechtsanwälte Partnerschaft MBB,Rechtsanwalt (m/w/d) Verkehrsrecht,Würzburg,https://www.cornea-franz.de/job-rechtsanwalt-verkehrsrecht/,2026-04-03,2026-04-19,bewerbung@cornea-franz.de
Cornea Franz Rechtsanwälte Partnerschaft MBB,Rechtsanwaltsfachangestellte (m/w/d),Würzburg,https://www.cornea-franz.de/rechtsanwaltsfachangestellte-wuerzburg/,2026-04-03,2026-04-19,bewerbung@cornea-franz.de
Cornea Franz Rechtsanwälte Partnerschaft MBB,Rechtsanwaltsfachangestellte Auszubildende (w/m/d),Nürnberg,https://www.cornea-franz.de/rechtsanwaltsfachangestelle-azubi-nuernberg/,2026-04-03,2026-04-12,bewerbung@cornea-franz.de
Cornea Franz Rechtsanwälte Partnerschaft MBB,Rechtsreferendar Stellenangebote Rechtsreferendar (m/w/d),Würzburg,https://www.cornea-franz.de/rechtsreferendar-wuerzburg/,2026-04-03,2026-04-03,bewerbung@cornea-franz.de
Cornea Franz Rechtsanwälte Partnerschaft MBB,Rechtsanwaltsfachangestellte (w/m/d),Nürnberg,https://www.cornea-franz.de/rechtsanwaltsfachfachangestellte-nuernberg/,2026-04-03,2026-04-12,bewerbung@cornea-franz.de
Cornea Franz Rechtsanwälte Partnerschaft MBB,Rechtsanwalt (m/w/d) Familienrecht,Würzburg,https://www.cornea-franz.de/job-rechtsanwalt-familienrecht-wuerzburg/,2026-04-03,2026-04-19,bewerbung@cornea-franz.de
Cornea Franz Rechtsanwälte Partnerschaft MBB,Notarfachangestellte (w/m/d),Künzell,https://www.cornea-franz.de/notarfachangestellte-fulda/,2026-04-03,2026-04-19,bewerbung@cornea-franz.de
Cornea Franz Rechtsanwälte Partnerschaft MBB,Notarfachangestellte (w/m/d),Fulda,https://www.cornea-franz.de/notarfachangestellte-fulda/,2026-04-03,2026-04-19,bewerbung@cornea-franz.de
Cornea Franz Rechtsanwälte Partnerschaft MBB,Rechtsanwalt (m/w/d) Gewerblicher Rechtsschutz,Würzburg,https://www.cornea-franz.de/rechtsanwalt-gewerblicher-rechtschutz-wuerzburg/,2026-04-03,2026-04-19,bewerbung@cornea-franz.de
Cornea Franz Rechtsanwälte Partnerschaft MBB,Rechtsanwalt (m/w/d) Wirtschaftsrecht,Fulda,https://www.cornea-franz.de/rechtsanwalt-wirtschaftsrecht-fulda-2/,2026-04-03,2026-04-19,bewerbung@cornea-franz.de
Schüßler Zhang GbR Rechtsanwälte,Referendariat/Praktikum,Würzburg,https://schuessler-zhang.de/jobs/,2026-04-03,2026-04-19,info@schuessler-zhang.de
Engert Wendel Försch,Auszubildende zum Rechtsanwaltsfachangestellte/n (m/w/d),Karlstadt am Main,https://www.ewf-kanzlei.de/aktuelles/stellenangebote/,2026-04-03,2026-04-19,info@ewf-kanzlei.de
Engert Wendel Försch,Auszubildende zum Rechtsanwaltsfachangestellte/n (m/w/d),Lohr am Main,https://www.ewf-kanzlei.de/aktuelles/stellenangebote/,2026-04-03,2026-04-19,info@ewf-kanzlei.de
Schlun & Elseven Lawyers,Rechtsanwältin/Rechtsanwalt (m/w/d) für Migrations- und Staatsangehörigkeitsrecht,Aachen,https://se-legal.de/karriere/#stellenanzeigen-ra,2026-04-05,2026-04-05,karriere@se-legal.de
Schlun & Elseven Lawyers,Rechtsanwältin/Rechtsanwalt (m/w/d) für Migrations- und Staatsangehörigkeitsrecht,Köln,https://se-legal.de/karriere/#stellenanzeigen-ra,2026-04-05,2026-04-05,karriere@se-legal.de
Schlun & Elseven Lawyers,Rechtsanwältin/Rechtsanwalt (m/w/d) für Migrations- und Staatsangehörigkeitsrecht,Düsseldorf,https://se-legal.de/karriere/#stellenanzeigen-ra,2026-04-05,2026-04-05,karriere@se-legal.de
Schlun & Elseven Lawyers,Rechtsanwältin/Rechtsanwalt (m/w/d) für Global Mobility,Aachen,https://se-legal.de/karriere/#stellenanzeigen-ra,2026-04-05,2026-04-05,karriere@se-legal.de
Schlun & Elseven Lawyers,Rechtsanwältin/Rechtsanwalt (m/w/d) für Global Mobility,Köln,https://se-legal.de/karriere/#stellenanzeigen-ra,2026-04-05,2026-04-05,karriere@se-legal.de
Schlun & Elseven Lawyers,Rechtsanwältin/Rechtsanwalt (m/w/d) für Global Mobility,Düsseldorf,https://se-legal.de/karriere/#stellenanzeigen-ra,2026-04-05,2026-04-05,karriere@se-legal.de
Schlun & Elseven Lawyers,Rechtsanwältin/Rechtsanwalt (m/w/d) für Gesellschaftsrecht,Aachen,https://se-legal.de/karriere/#stellenanzeigen-ra,2026-04-05,2026-04-05,karriere@se-legal.de
Schlun & Elseven Lawyers,Rechtsanwältin/Rechtsanwalt (m/w/d) für Gesellschaftsrecht,Köln,https://se-legal.de/karriere/#stellenanzeigen-ra,2026-04-05,2026-04-05,karriere@se-legal.de
Schlun & Elseven Lawyers,Rechtsanwältin/Rechtsanwalt (m/w/d) für Gesellschaftsrecht,Düsseldorf,https://se-legal.de/karriere/#stellenanzeigen-ra,2026-04-05,2026-04-05,karriere@se-legal.de
Anwaltskanzlei Bex,Referendarausbildung (Rechtsanwalts- und/oder Wahlstation),Aachen,http://www.rechtsanwalt-bex.de/stellenangebote.html,2026-04-05,2026-04-05,bex@rechtsanwalt-bex.de
"AIXLAW Rechtsanwälte Speicher,Betzer PartGmbB",Rechtsanwaltsfachangestellte (w/m/d),Aachen,https://aixlaw.de/service/karriere/,2026-04-05,2026-04-24,karriere@aixlaw.de
"AIXLAW Rechtsanwälte Speicher,Betzer PartGmbB",Rechtsreferendare und Referendarinnen,Aachen,https://aixlaw.de/service/karriere/,2026-04-05,2026-04-19,karriere@aixlaw.de
KWS Rechtsanwälte & Steuerberater,Rechtsanwältin / Rechtsanwalt (m/w/d) – Zivilrecht,Aachen,https://kws-ac.de/stellenangebote/rechtsanwalt-zivilrecht-baurecht,2026-04-05,2026-04-05,info@kws-ac.de
Abedin & Schwiering Partnerschaft von Rechtsanwälten mbB,Initiativbewerbung für die Bereiche Gesellschaftsrecht sowie IT- und Datenschutzrecht,Aachen,https://aspvr.de/karriere/,2026-04-05,2026-04-05,kanzlei@as-pvr.de
KANZLEI SMAJIC,Praktikumsplatz,Aachen,https://kanzlei-smajic.de/kontakt/,2026-04-05,2026-04-19,info@kanzlei-smajic.de
Schneider Rechtsanwälte,Rechtsanwalt (m/w) Vollzeit • Befristet,Augsburg,mailto:karriere@sae-kanzlei.de,2026-04-05,2026-04-05,karriere@sae-kanzlei.de
Schneider Rechtsanwälte,Bürokraft Vollzeit • 40 Stunden / Woche,Augsburg,mailto:karriere@sae-kanzlei.de,2026-04-05,2026-04-05,karriere@sae-kanzlei.de
Schneider Rechtsanwälte,Studenten / Praktikanten auf Stundenbasis • 3-6 Monate,Augsburg,mailto:karriere@sae-kanzlei.de,2026-04-05,2026-04-05,karriere@sae-kanzlei.de
"Kanzlei Rechthaberei | Kanzlei für Baurecht, Immobilienrecht, Familienrecht, Erbrecht Augsburg",Initiativbewerbung,Augsburg,http://www.rechthaberei.com/karriere,2026-04-05,2026-04-05,kanzlei@rechthaberei.com
JuS Lawyers Schloms and partners,Rechtsanwalt / Rechtsanwältin (m/w/d) im Bereich Verkehrsrecht in Voll- oder Teilzeit,Augsburg,https://www.jus-kanzlei.de/jus-karriere/,2026-04-05,2026-04-19,kuehnle@jus-kanzlei.de
JuS Lawyers Schloms and partners,Rechtsanwalt (m/w/d),Augsburg,https://www.jus-kanzlei.de/jus-karriere/,2026-04-05,2026-04-05,bewerbung@jus-kanzlei.de
JuS Lawyers Schloms and partners,Rechtsanwalt (m/w/d) im Arbeitsrecht gesucht,Augsburg,https://www.jus-kanzlei.de/jus-karriere/,2026-04-05,2026-04-05,bewerbung@jus-kanzlei.de
JuS Lawyers Schloms and partners,Sachbearbeiter/in (m/w/d) Unfallschadenregulierung in Voll- oder Teilzeit,Augsburg,https://www.jus-kanzlei.de/jus-karriere/,2026-04-05,2026-04-19,bewerbung@jus-kanzlei.de
Burger & Krause Rechtsanwälte,Teilzeitmitarbeiter/-in m/w/d zur Unterstützung des Sekretariats,Augsburg,http://www.burgerkrause.de/content/jobangebote.html,2026-04-05,2026-04-05,
Burger & Krause Rechtsanwälte,Auszubildende/-r Rechtsanwaltsfachangestellte/-r m/w/d,Augsburg,http://www.burgerkrause.de/content/jobangebote.html,2026-04-05,2026-04-05,
Ullmann & Rapp Rechtsanwälte Partnerschaftsgesellschaft mbB,Rechtsanwaltsfachangestellte oder Rechtsanwalts- und Notarfachangestellte (ReNo/ReFa – m/w/d),Augsburg,https://ullmann-rapp.de/wp-content/uploads/2025/05/refa-stellenanzeige-06-05-2025.pdf,2026-04-05,2026-04-24,info@ullmann-rapp.de
Prof. Dr. Kanth - Rechtsanwaltskanzlei,Referendar (m/w/d),Augsburg,https://kanzleikanth.de/karriere/,2026-04-05,2026-04-05,info@kanzleikanth.de
Yorulmaz & Kollegen,Rechtsanwalt (m/w/d) im Bereich des allgemeinen Zivilrechts und des Verkehrsrechts,Augsburg,https://yo-pa.de/karriere/,2026-04-05,2026-04-19,karriere@yo-pa.de
Tegtmeier und Partner PartG • Rechtsanwälte und Notare,Auszubildende/r für den Beruf der / des Rechtsanwalts- und Notarfachangestellten,Berlin-Mitte,http://www.tegtmeier-berlin.de/karriere/,2026-04-05,2026-04-05,karriere@tegtmeier-berlin.de
WMRC Rechtsanwälte,Rechtsanwalt/Rechtsanwältin (m/w/d),Berlin-Mitte,https://wmrc.de/karriere/rechtsanwalt-rechtsanwaeltin-m-w-d/,2026-04-05,2026-04-05,info@wmrc.de
WMRC Rechtsanwälte,Referendariat,Berlin-Mitte,https://wmrc.de/karriere/referendariat/,2026-04-05,2026-04-05,info@wmrc.de
WMRC Rechtsanwälte,Wissenschaftliche Mitarbeiter (m/w/d),Berlin-Mitte,https://wmrc.de/karriere/wissenschaftliche-mitarbeiter-m-w-d/,2026-04-05,2026-04-05,info@wmrc.de
WMRC Rechtsanwälte,ReFa/ReNo (m/w/d),Berlin-Mitte,https://wmrc.de/karriere/refa-reno-m-w-d/,2026-04-05,2026-04-05,info@wmrc.de
Rose & Partner LLP - Lawyers Tax Advisors,ReFa,München,https://www.rosepartner.de/stellenangebot-rechtsanwalt-refa-referendariat.html,2026-04-05,2026-04-05,bewerbung@rosepartner.de
Rose & Partner LLP - Lawyers Tax Advisors,Team-Assistenz,München,https://www.rosepartner.de/stellenangebot-rechtsanwalt-refa-referendariat.html,2026-04-05,2026-04-05,bewerbung@rosepartner.de
Rose & Partner LLP - Lawyers Tax Advisors,Fachanwalt Steuerrecht/Steuerberater,Köln,https://www.rosepartner.de/stellenangebot-rechtsanwalt-refa-referendariat.html,2026-04-05,2026-04-05,bewerbung@rosepartner.de
Rose & Partner LLP - Lawyers Tax Advisors,Fachanwalt Steuerrecht/Steuerberater,München,https://www.rosepartner.de/stellenangebot-rechtsanwalt-refa-referendariat.html,2026-04-05,2026-04-05,bewerbung@rosepartner.de
Rose & Partner LLP - Lawyers Tax Advisors,Fachanwalt Steuerrecht/Steuerberater,Berlin,https://www.rosepartner.de/stellenangebot-rechtsanwalt-refa-referendariat.html,2026-04-05,2026-04-05,bewerbung@rosepartner.de
Rose & Partner LLP - Lawyers Tax Advisors,Fachanwalt Steuerrecht/Steuerberater,Hamburg,https://www.rosepartner.de/stellenangebot-rechtsanwalt-refa-referendariat.html,2026-04-05,2026-04-05,bewerbung@rosepartner.de
"Wittig Ünalp Rechtsanwälte - Arbeitsrecht, Versicherungsrecht, Wirtschaftsrecht",(Fach-)Anwältin oder (Fach-)Anwalt für Arbeitsrecht,Zentrale/Unbekannt,https://www.ra-wittig.de/karriere/rechts-fachanwalt-fuer-arbeitsrecht/,2026-04-05,2026-04-24,bewerbung@ra-wittig.de
"Wittig Ünalp Rechtsanwälte - Arbeitsrecht, Versicherungsrecht, Wirtschaftsrecht",(Fach-)Anwältin oder (Fach-)Anwalt für Handels- und Gesellschaftsrecht,Zentrale/Unbekannt,https://wirtschaftsrecht-wittig.de/karriere/rechts-fachanwalt-fuer-handels-gesellschaftsrecht/,2026-04-05,2026-04-24,bewerbung@ra-wittig.de
"Wittig Ünalp Rechtsanwälte - Arbeitsrecht, Versicherungsrecht, Wirtschaftsrecht",(Fach-)Anwältin oder (Fach-)Anwalt für Miet- und WEG Recht,Zentrale/Unbekannt,https://wirtschaftsrecht-wittig.de/karriere/fach-anwaeltin-oder-fach-anwalt-fuer-miet-und-weg-recht/,2026-04-05,2026-04-24,bewerbung@ra-wittig.de
"Wittig Ünalp Rechtsanwälte - Arbeitsrecht, Versicherungsrecht, Wirtschaftsrecht",(Fach-)Anwältin oder (Fach-)Anwalt für Erbrecht,Zentrale/Unbekannt,https://wirtschaftsrecht-wittig.de/karriere/fach-anwaeltin-oder-fach-anwalt-fuer-erbrecht/,2026-04-05,2026-04-24,bewerbung@ra-wittig.de
"Wittig Ünalp Rechtsanwälte - Arbeitsrecht, Versicherungsrecht, Wirtschaftsrecht",Anwältin oder Anwalt für Schadenersatzrecht / Haftpflichtrecht (Zivilrecht),Zentrale/Unbekannt,https://www.versicherungsrecht-wittig.de/karriere/anwaltin-m-w-d-schadensersatzrecht-haftpflichtrecht-gesucht,2026-04-05,2026-04-24,bewerbung@ra-wittig.de
"Wittig Ünalp Rechtsanwälte - Arbeitsrecht, Versicherungsrecht, Wirtschaftsrecht",(Fach-)Anwältin oder (Fach-)Anwalt für Versicherungsrecht,Zentrale/Unbekannt,https://www.versicherungsrecht-wittig.de/karriere/anwaltin-versicherungsrecht,2026-04-05,2026-04-24,bewerbung@ra-wittig.de
STEINWACHS Rechtsanwaltskanzlei Berlin Mitte Zentrum,Rechtsanwältin/ Rechtsanwalt als freie(n) Mitarbeiter/in,Hamburg,https://www.kanzlei-steinwachs.de/karriere/,2026-04-05,2026-04-05,
STEINWACHS Rechtsanwaltskanzlei Berlin Mitte Zentrum,Rechtsanwältin/ Rechtsanwalt als freie(n) Mitarbeiter/in,Berlin,https://www.kanzlei-steinwachs.de/karriere/,2026-04-05,2026-04-05,
STEINWACHS Rechtsanwaltskanzlei Berlin Mitte Zentrum,Rechtsanwältin/ Rechtsanwalt als freie(n) Mitarbeiter/in,Bremen,https://www.kanzlei-steinwachs.de/karriere/,2026-04-05,2026-04-05,
STEINWACHS Rechtsanwaltskanzlei Berlin Mitte Zentrum,Rechtsanwältin/ Rechtsanwalt als freie(n) Mitarbeiter/in,Lübeck,https://www.kanzlei-steinwachs.de/karriere/,2026-04-05,2026-04-05,
STEINWACHS Rechtsanwaltskanzlei Berlin Mitte Zentrum,Rechtsanwältin/ Rechtsanwalt als freie(n) Mitarbeiter/in,Hannover,https://www.kanzlei-steinwachs.de/karriere/,2026-04-05,2026-04-05,
STEINWACHS Rechtsanwaltskanzlei Berlin Mitte Zentrum,Student / Referendar,Hamburg,https://www.kanzlei-steinwachs.de/karriere/,2026-04-05,2026-04-19,
STEINWACHS Rechtsanwaltskanzlei Berlin Mitte Zentrum,Student / Referendar,Berlin,https://www.kanzlei-steinwachs.de/karriere/,2026-04-05,2026-04-19,
STEINWACHS Rechtsanwaltskanzlei Berlin Mitte Zentrum,Student / Referendar,Bremen,https://www.kanzlei-steinwachs.de/karriere/,2026-04-05,2026-04-19,
STEINWACHS Rechtsanwaltskanzlei Berlin Mitte Zentrum,Student / Referendar,Lübeck,https://www.kanzlei-steinwachs.de/karriere/,2026-04-05,2026-04-19,
STEINWACHS Rechtsanwaltskanzlei Berlin Mitte Zentrum,Student / Referendar,Hannover,https://www.kanzlei-steinwachs.de/karriere/,2026-04-05,2026-04-19,
CDR Legal - Anwalt Erbrecht Berlin Mitte,Selbstständige Anwälte mit Erfahrung im Erbrecht und Bankrecht,Berlin Mitte,https://cdr-legal.de/karriere/,2026-04-05,2026-04-24,info@cdr-legal.de
CDR Legal - Anwalt Erbrecht Berlin Mitte,Selbstständige Anwälte mit Erfahrung im Erbrecht und Bankrecht,Köln Innenstadt,https://cdr-legal.de/karriere/,2026-04-05,2026-04-24,info@cdr-legal.de
CDR Legal - Anwalt Erbrecht Berlin Mitte,Selbstständige Anwälte mit Erfahrung im Erbrecht und Bankrecht,Remote / Bundesweit,https://cdr-legal.de/karriere/,2026-04-05,2026-04-05,info@cdr-legal.de
CDR Legal - Anwalt Erbrecht Berlin Mitte,Mitarbeit im Backoffice,Berlin Mitte,https://cdr-legal.de/karriere/,2026-04-05,2026-04-24,info@cdr-legal.de
