kanzlei,url
WEISSLEDER EWER Rechtsanwälte Partnerschaft mbB,https://weissleder-ewer.de/jobs.html
Westhelle und Partner Rechtsanwälte,https://notareundrechtsanwaelte.westhelleundpartner.eu/karriere/
"Westphal, Mussgnug & Partner, Patentanwälte mit beschränkter Berufshaftung",https://www.wemupat.de/karriere/
"Winkel, Buhrfeind und Partner, Rechtsanwälte, PartGmbB",https://kanzlei-wbp.de/stellenangebote/
"WITTE, WELLER & PARTNER Patentanwälte mbB",https://www.wwp.de/de/karriere/start/
Clostermann & Jasper,https://clostermann-jasper.de/stellenangebote/
WTS Legal Rechtsanwaltsgesellschaft mbH,https://wts.com/de-de/karriere/jobboerse
Ypog,https://ypog-law.jobs.personio.de/?hsCtaTracking=262b89cb-20f4-4727-8e69-1b0c4b96117d%7C7f665a7e-4bd3-45f6-93db-40e3345d8fb2
Schiebe und Collegen,https://www.schiebe.de/karriere/
HFK Rechtsanwälte LLP,https://hfk.de/karriere/stellenangebote
Menold Bezler Rechtsanwälte Steuerberater Wirtschaftsprüfer,https://karriere.menoldbezler.de/stellenanzeigen.html#c3206
awi tax gmbh + co. kg steuerberatungsgesellschaft,https://www.meinekarriere.meine-awi.de/aktuelle-offene-stellen
Ackenheil Anwaltskanzlei,https://www.ackenheil-anwaltskanzlei.de/
Adick Linke,https://adick-linke.de/karriere/
AID24 Rechtsanwaltskanzlei,https://www.aid24.de/jobs
AMIAN Rechtsanwälte – Steuerberatung,https://www.amian-recht.de/karriere/
ARIATHES Rechtsanwälte,https://www.ariathes.eu/Karriere/index.html
Arnoul Möller & Plantiko,amp-law.de
AssmannPeiffer Rechtsanwälte Partnerschaft mbB,https://assmann-peiffer.de/de/karriere
Augustin & Krückel Rechtsanwälte und Fachanwälte,https://www.augustin-krueckel.de/karriere
Baier Depner Rechtsanwälte,bd-kanzlei.de
Barbara von Petersdorff-Campen,https://www.cfmm.de/
Berding Rechtsanwälte Partnerschaft,https://www.berding-partner.de/
bethge | immobilienanwälte,https://bethge-legal.com/karriere/
Binz & Partner,https://binz-partner.de/web/karriere/
Bissel + Partner Rechtsanwälte PartGmbB,https://www.bissel.de/de/karriere
Böddeker & Söhne . Steuerberater . Rechtsanwalt . Sozietät . Paderborn,https://www.boeddeker-online.de/karriere/
Böke & Partner,https://boekeundpartner.de/karriere/
Brinkmann Rechtsanwälte,https://www.eugato.eu/stellenmarkt/brinkmann-rechtsanwaelte/
Brüggehagen,https://diearbeitsrechtler.de/karriere/
BWL RECHTSANWÄLTE UND NOTARE,https://bwl-rechtsanwaelte.de/stellenangebote/
CBH Rechtsanwälte,https://www.cbh.de/ihre-karriere-bei-cbh-rechtsanwaelte/#jobs
CBH Rechtsanwälte PartG mbB,https://www.cbh.de/ihre-karriere-bei-cbh-rechtsanwaelte/
CHK Rechtsanwälte / Notar,https://kanzlei-chk.de/karriere/
"Dehne Ringe Grages Rechtsanwälte, Partnerschaft mbB",https://drdehne.de/karriere/
Dierks+,https://www.dierks.company/career/#jobs
Dieter Holl und Partner Steuerberater Rechtsanwalt,https://www.holl-uelzen.de/job-stfw.htm
dompatent von Kreisler Selting Werner - Partnerschaft von Patentanwälten und Rechtsanwälten mbB,https://www.dompatent.de/de/karriere/
DONOTH FUHRMANN TÜXEN Partnerschaft mbB,https://www.dres-donoth.de/karriere/stellenangebote/
DR KREUZER & COLL Anwaltskanzlei,https://www.kreuzer.de/kanzlei/karriere/
"Dr. Beckstein & Kollegen GdbR Rechtsanwälte, Steuerberater",https://www.dr-beckstein.de/
Dr. Guth · Beck · Klein · Cymutta Rechtsanwälte Part mbB,https://kanzlei-dr-guth.de/karriere/
DTS Schnekenbühl und Partner,https://dts.law/de/karriere/
Ecovis Baltic,https://www.ecovis.com/greifswald/karriere/
ECOVIS Webservice GmbH,https://www.ecovis.com/weiden/karriere/
ECOVIS Webservice GmbH,https://www.ecovis.com/ahlbeck/karriere/
e-rechtsanwälte.eu,https://www.e-rechtsanwaelte.de/kanzlei/stellenangebote/
Evers,https://www.evers-vertriebsrecht.de/kanzlei/karriere/
Fachkanzlei Dr. Hollitzer & Hiller Partnerschaft Rechtsanwälte,https://rechtsanwalt-hollitzer.de/karriere-stellenangebote/
Fides Treuhand,https://www.fides-online.de/karriere
"Fiedler, Zmija & Partner, Rechtsanwälte Partnerschaftsgesellschaft",https://www.fiedler-law.de/stellenausschreibungen/
Finkenhof,https://finkenhof.de/karriere-in-der-rechtsanwaltskanzlei-frankfurt/
FUHRMANN WALLENFELS Berlin Rechtsanwälte Partnerschaftsgesellschaft mbB,https://www.fuhrmann-wallenfels.de/karriere.html
Görgen & Partner Simmern PartGmbB,https://www.goergen.de/karriere/stellenangebote/
GP Rechtsanwälte Partnerschaftsgesellschaft mbB,https://www.gerlachundpartner.de/experten-team/karriere
Grube · Pitzer · Konnertz-Häußler Rechtsanwälte,https://gpkh.eu/karriere/
Heimann Hallermann Rechtsanwälte PartG mbB,https://www.heimann-partner.com/karriere/
Hellriegel,https://hellriegel-rechtsanwaelte.com/
Herfet & Özpolat – Rechtsanwälte Partnerschaftsgesellschaft mbB,https://herfet-oezpolat.de/karriere/
Holler Rechtsanwälte,https://holler.de/karriere.html
Hoyng ROKH Monegier,https://www.hoyngrokhmonegier.com/de//einstieg-bei-hoyng-rokh-monegier#vacancies
HRS Steuerberatung GmbH,https://hrs-steuerberatung.de/karriere
Inn-Salzach Kanzlei Rechtsanwalte,https://www.inn-salzach-kanzlei.de/karriere.htm
Jahn Hettler Rechtsanwälte PartG mbB,https://jahnhettler.de/kanzlei/karriere/
Jakoby Rechtsanwälte GbR Rechtsanwälte und Notar,https://jakobyrechtsanwaelte.de/kanzlei/karriere/
Jörg Ortmüller Rechtsanwalt,https://www.ra-ortmueller.de/jobs/
Kanzlei Andreas Mühlenweg,"https://www.kanzlei-muehlenweg.de/kanzlei/karriere-jobs/ihr-job-bei-der-kanzlei-muehlenweg,584443,de"
Kanzlei Neue Kräme,https://kanzlei-neue-kraeme.de
Kanzlei Weiss Walter Fischer-Zernin,https://www.rae-weiss.de/karriere/
Kasper Knacke,https://www.kasperknacke.de/de/karriere/
KELLER MENZ Rechtsanwälte PartG mbB,https://www.keller-menz.de/karriere/
Kiermeier - Haselier - Grosse Rechtsanwälte-Steuerberater-Partnerschaft,https://www.khg-dresden.com/de/karriere
Kiermeier Haselier Grosse,https://www.khg-dresden.com/de/karriere
Kloth Versicherungsrecht,https://www.kloth-versicherungsrecht.de/karriere
Leitner & Kollegen,https://leitner-partner.de/#karriere
LEITNER&PARTNER Rechtsanwälte,https://leitner-partner.de/karriere
Lieser,https://www.lieser-rechtsanwaelte.de/karriere
LKC Holding GmbH Wirtschaftsprüfungsgesellschaft,https://lkc.de/karriere/
LNS RECHTSANWÄLTE,https://lns.de/karriere/
"Mitscherlich, Patent- und Rechtsanwälte PartmbB",https://www.mitscherlich.de/jobs/
MOCK Partnerschaft von Rechtsanwälten mbB,https://www.mock-rechtsanwaelte.de/karriere/
Möllenhoff Rechtsanwälte,ra-moellenhoff.de
Müller Mahlmann,https://muellermahlmann.de/karriere/
NIESTEGGE Rechtsanwälte PartG mbB,https://www.niestegge.de/
Notar Dr. Thomas Durchlaub,https://notar-durchlaub.de
Notare am Ballindamm,https://www.notariat-ballindamm.de/jobs/
NST – NIERING STOCK TÖMP,https://nst-inso.com/karriere/
OZR OrthopacleZentrumRostock Dr. C. Kasch & Dr. J. Rudolph,https://orthopaediezentrum-rostock.de/jobs
Paluka Sobola Loibl & Partner Rechtsanwälte,https://www.paluka.de/karriere
PARK Wirtschaftsstrafrecht Rechtsanwälte PartG mbB,https://park-wirtschaftsstrafrecht.de/karriere/
PPR & PARTNER Pape Rauh Rechtsanwälte Wirtschaftsprüfer Steuerberater PartG mbB,https://www.ppr-partner.de/kanzlei/karriere/
Prinz & Partner,https://www.prinz.eu/karriere
QFS Steuerberater Rechtsanwalt Süß & Partner,qfs-tax.de
RAe von Trott zu Solz Lammek,https://vontrott-lammek.de/karriere/
Rechtsanwalt Joachim Cäsar-Preller,https://www.caesar-preller.de/jobs/
Rechtsanwalt und Notar Andreas Krau,https://rechtsanwalt-krau.de/karriere/
Rechtsanwälte Dr. Mahlstedt & Partner,https://www.drmahlstedt.de/kanzlei/karriere/
Rechtsanwälte H. Buschbell & Collegen,https://www.buschbell.law/karriere
Rechtsanwälte Hausmann & Sandreuther,https://www.hausmann-sandreuther.de/#jobs
Rechtsanwälte Küppers & Partner,https://rechtsanwalt-in-geldern.de/karriere/
Rechtsanwalts- und Notarpraxis Schnöckelborg & Kollegen,https://rae-iburg.de/
Rechtsanwaltsgesellschaft Eulerich & Coll. mbH,https://karriere.rag-eulerich.de/#stellenanzeige
Rechtsanwaltskanzlei LOMP,https://www.ra-lomp.de/karriere-lomp/
Rellermeyer Partner Rechtsanwälte PartGmbB,https://www.rellermeyer.de/#karriere
reuschlaw,https://www.reuschlaw.de/karriere/#2
Rickert Rechtsanwaltsgesellschaft mbH,https://rickert.law/karriere/
RLS Rechtsanwalte Retzlaff Sommer Horn,https://rls-kanzlei.de/karriere/
Ronneburger:ZUMPF Rechtsanwälte PartG,https://www.ronneburger-zumpf.com/
Rosin Büdenbender,https://rosin-buedenbender.com/karriere/
Schäfer&SIS,schaefer-sis.de
Schindhelm & Pfisterer Rechtsanwälte,https://rae-sp.de/portfolio-items/karriere/
Schulz Noack Bärwinkel Rechtsanwälte PartmbB,https://snb-law.de/jobs.html
SCHWARZ Rechtsanwälte,https://schwarz-weissenhorn.de/
Seitz Weckbach Fackler & Partner,https://www.seitz-partner.de/karriere
SLB Kloepper Rechtsanwaltsgesellschaft mbH,https://www.slb-law.de/karriere/
Sozietät Bauwens Hammer PartGmbB,https://bauwens-hammer.de/karriere/
Spieker & Jaeger,https://www.spieker-jaeger.de/karriere/
SPITZWEG Partnerschaft mbB Rechtsanwälte Steuerberater Wirtschaftsprüfer,https://www.spitzweg.com/karriere/
Stassen LLP,https://stassen-law.com/karriere/
Stein & Partner Rechtsanwälte,https://steinundpartner.de/karriere/
STIEHL & SCHMITT Heidelberger Rechtsanwaltsgesellschaft mbH,https://www.stiehl-schmitt.de/kontakt/stellenausschreibung
THEOPARK,https://www.theopark.com/karriere/
TowaRA:Arbeitsrecht,https://towara.com/stellenangebote/
Treuhand Weser-Ems,https://treuhand-recht.de/karriere/stellenangebote/
Tsambikakis & Partner Rechtsanwälte mbB,https://www.tsambikakis.com/karriere/
v. Einem & Partner mbB Rechtsanwälte,https://einem.de/
Verbraucherkanzlei Seehofer,https://kanzlei-seehofer.de/anwaltskanzlei-verbraucherschutz-karriere/
von Boetticher,https://boetticher.com/karriere/
Webeler Rechtsanwälte,https://www.webeler-rechtsanwaelte.de/karriere/
Weiland Rechtsanwälte Partnerschaftsgesellschaft,https://www.weiland-rechtsanwaelte.de/karriere/
Wilhelm Partnerschaft von Rechtsanwälten mbB,https://www.wilhelm-rae.de/karriere
Wirtschaftsprüfer · Steuerberater · Rechtsanwälte Dr. Senger und Senger – Leipzig – Partnerschaft mbB,https://senger-und-senger.de/stellenangebote/
Wurll+ Kollegen,https://wurll-jasper.de/home/karriere/
Wuthold & Braun,ihre-steuerberater.de
ZENK Rechtsanwälte Partnerschaft mbB,https://www.zenk.com/karriere/
activelaw Offenhausen.Wolter PartmbB,https://activelaw.de/karriere/
Dr. Schuhmann Gruppe,https://www.schuhmann.de/karriere/stellenangebote
Advant Beiten,https://www.advant-beiten.com/karriere/stellenanzeigen
KBHT Kalus + Hilger,https://www.kbht-karriere.de/stellenangebote
Lehleiter + Partner,https://www.lehleiter-jobs.de/Aktuelle-Jobangebote.html
PLUTA Rechtsanwalts GmbH,https://www.pluta.net/karriere.html
CURACON GmbH,https://www.curacon.de/karriere-bei-curacon/stellenangebote
Schneider + Partner,https://www.schneider-wp.de/karriere#c9517
Bietmann Rechtsanwälte Steuerberater,https://www.bietmann-karriere.de/#job
Bietmann Rechtsanwälte Steuerberater PartmbB,https://www.bietmann-karriere.de/#job
Clifford Chance,https://jobs.cliffordchance.com/jobs?options=56&page=1
Kessler Rechtsanwaltsgesellschaft,https://kessler-rs.com/karriere-jobs/
KLIEMT.Arbeitsrecht,https://talents.kliemt.de/stellenangebote/
"nowak & partner PartmbB, Steuerberater Rechtsanwalt",https://nowak-karriere.de/
"Abletshauser, Gröger & Kollegen Rechtsanwälte",https://www.ags-freiburg.de/stellenangebote
Aecoute Rechtsanwälte PartGmbB,https://www.aecoute.de/karriere#joblist
Ahlers & Vogel,https://www.ahlers-vogel.de/kanzlei/karriere/
Altmann Stößel Dick Patentanwälte PartG mbB,https://asd-patent.com/karriere/
AMERELLER,https://amereller.com/careers/
Andrejewski Honke,https://www.andrejewski.de/karriere/
Annerton,https://annerton.com/karriere/
Anwälte Hörth Breuninger Wilhelm PartmbB,https://www.ra-hoerth.de/2023/images/Stellenanzeige.pdf
Anwaltskanzlei Heckmann Kanzlei für Insolvenzrecht und Entschuldung,https://www.heckmann.net/stellenangebote/
ANWALTSKANZLEI HESSELNFELD-JOST & MOYE,https://akanzlei.de/
ARAG Versicherung,https://www.karriere-bei-arag.de/#6fe85b4b-4f0a-4ff8-b7a0-92e8caeb8de7
Avocado,https://www.avocado.de/karriere/
Baumann Resolving Disputes,https://baumann-disputes.de/was-noch/karriere
Baumeister Rechtsanwälte Münster,https://www.baumeister.org/de/karriere/
Bergeman Schönherr Partner,https://www.bbsz.de/karriere/
BergmannPartner,https://www.bergmannpartner.com/karriere
Blanke Meier Evers Rechtsanwälte in Partnerschaft mbB,https://bme-law.de/karriere.html
Börsing Pohl & Partner Steuerberater Rechtsanwälte,https://boersing-pohl.de/archiv/karriere-old/
Comfield Legal,https://comfield-legal.eu/career
D+B Rechtsanwälte Partnerschaft mbB,https://www.db-law.de/de/karriere-bei-db
"Daniel, Hagelskamp & Kollegen Rechtsanwälte und Steuerberater Partnerschaft mbB",https://www.dhk-law.com/karriere/
DIERLAMM Rechtsanwälte,https://dierlamm-rechtsanwaelte.com/KARRIERE
Dobler & Partner Partnerschaft mbB,https://dobler-partner.net/karriere/
Dr. Berner & Partner Rechtsanwälte PartG mbB,https://berner-rechtsanwaelte.de/stellenangebote/
DR. HALBE RECHTSANWÄLTE,https://www.medizin-recht.com/
Dr. Heeser & Kollegen Rechtsanwaltsgesellschaft m.b.H,https://heeser-kollegen.de/
Dr. Herzog Rechtsanwälte Rosenheim,https://www.drherzog.de/karriere/
Dr. Lohsin & Partner Fachanwälte und Notare,https://lohsin-partner.de/karriere
Dr. Marcus Kämpfer und Andrea,https://www.notare-kb.de/karriere-notare-duesseldorf.html
DRPA Partnerschaftsgesellschaft mbB Wirtschaftsprüfer • Steuerberater • Rechtsanwälte,https://www.drpa.de/karriere/#stellenangebote
DURY LEGAL Rechtsanwälte,https://www.dury.de/karriere
ECOVIS Webservice GmbH,https://www.ecovis.com/bayreuth/karriere/
Fella Fricke Wagner Partnerschaft - Rechtsanwälte Steuerberater,https://ffwkanzlei.de/karriere/
Ferox Legal,https://feroxlegal.com/de/karriere/
Frenzel - Heinze - Zeh FHZ Fachanwälte Notare,https://fhz-anwalt.de/referendar-m-w-d-oder-rechtsanwalt-m-w-d-in-langenselbold-gesucht/
Gansel Rechtsanwälte,https://www.gansel-rechtsanwaelte.de/karriere
Glade Michel Wirtz,https://www.glademichelwirtz.com/karriere/
Gollub Klemeyer Fachanwälte - Partnerschaft mbB.,https://www.gollub-klemeyer.de/stellenangebote/
GÖRG Partnerschaft von Rechtsanwälten mbB,https://www.goerg.de/de/karriere
Groth · Müller Rechtsanwälte Partnerschaftsgesellschaft mit beschränkter Berufshaftung und Notare,https://www.groth-mueller.de/karriere/
Grub Bahmann Rechtsanwaltspartnerschaft,https://www.grub-lb.de/karriere/
GRUENDELPARTNER Rechtsanwälte Steuerberater Wirtschaftsprüfer PartGmbB,https://gruendelpartner.de/karriere/
"HAF Ackermann Rechtsanwälte, Insolvenzverwalter und Steuerberater PartG mbB",https://www.kanzlei-haf.de/karriere/
Haischer & Partner,https://www.haischer.de/de/karriere/aktuelle-stellenangebote.html
"Hambruch, Voss & Partner GbR",https://www.hambruch-voss.de/content/inhalte/hvp_jobs/index.html
hassiepen-rechtsanwalt,https://hassiepen-rechtsanwalt.de/ueber-uns/karriere/
Haver & Mailänder,https://www.haver-mailaender.de/de/karriere
Heitjans und Partner GbR,https://www.kanzlei-heitjans.de/
Herfurtner Rechtsanwaltsgesellschaft mbH,https://kanzlei-herfurtner.de/karriere/
HLB Augsburg Schwaben,hlb-augsburg.eu
HLB Klein Mönstermann,https://kmp-gruppe.de/stellenangebote/
Hoffmann & Jung Rechtsanwälte • Steuerberater,https://www.hoffmann-rechtsanwaelte.de/karriere
HSK Rechtsanwälte Kroll & Kollegen,https://hsk-anwaelte.de/karriere
Huth Dietrich Hahn Rechtsanwälte Partnerschaftsgesellschaft mbB,https://www.hdh.net/de/karriere.php
"K3S Rechtsanwälte Köppe, Straub, Staufer, Schwemmle und Kollegen",https://www.k3s-rechtsanwaelte.de/kanzlei/karriere.html
Kanzlei Bollinger & Kollegen,https://www.ra-bollinger.de/
Kanzlei Börsing Pohl und Partner,boersing-pohl.de
Kanzlei Dr. Herzog & Kollegen,https://www.jus-plus.de/kanzlei/karriere.html
Kanzlei SEK,https://www.kanzleisek.de/
Kanzlei Wendlberger Ullrich,https://www.kanzlei-wud.de/stellenangebote
"Koch Lemke Macahcek PartGmbB, Katharinenstraße",https://www.koch-lemke-machacek.de/service-kontakt/stellenausschreibungen/
Köhler · Dr. Blanck · Frahm | Rechtsanwälte & Notare in Heiligenhafen und auf Fehmarn Kanzlei am Fehmarnsund,https://kanzleiamfehmarnsund.de/karriere/
König & Kollegen,https://www.net-lawyer.de/
KOPP PARTNER RECHTSANWÄLTE | FACHANWÄLTE UND NOTARE,https://www.rae-kopp.de/karriere
KSB Intax,https://www.ksb-intax.de/karriere/
Lehmann Neunhoeffer Sigel Schäfer,https://www.lenesis.com/de/karriere
LEITFELD Rechtsanwälte,https://www.leitfeld-recht.de/de/karriere/
Lindenberg & Witting Rechtsanwaltsgesellschaft mbH,https://www.rechtsanwaelte-arbeitsrecht-lw.de/Karriere/?_gl=1*1dk0gc5*_up*MQ..*_ga*NTIxNDMyMTc3LjE3NjA2Mzk2NTk.*_ga_J1D4SDT6BY*czE3NjA2Mzk2NTkkbzEkZzAkdDE3NjA2Mzk2NTkkajYwJGwwJGgw
LIPPERT STACHOW Patentanwälte Rechtsanwälte Partnerschaft mbB,https://www.pateam.de/Karriere/index.html
LUDWIG WOLLWEBER BANSCH Rechtsanwälte * Partnerschaft,https://www.ludwigwollweberbansch.de/karriere/
MARCK,marck.eu
Massing Werner,https://massingwerner.com/karriere/
Medlegal,https://www.medlegal.de/karriere/
Meinhardt Gieseler & Partner,https://www.mgup-kanzlei.de/karriere/
Menz & Partner Attorneys at Law Tax Consultants,https://menzundpartner.de/jobs/steuerberater
MIG Medien & Technologie GmbH,https://www.krings-wagner-kleitz.de/files/cto_layout/stellenanzeigen-pdfs/stellenanzeige.pdf
MIZ Steuerberatung GbR,https://www.miz.de/de/karriere.html
Muth & Faust Rechtsanwälte in Partnerschaft,https://www.muth-faust.de/karriere.php
Neuland,https://www.neuland.legal/career.html
Oppenhoff,https://www.oppenhoff.eu/de/karriere/
Pannenborg & Partner mbB Rechtsanwälte (PR 201044),https://www.pannenborg-partner.de/#karriere
Pfälzische Rechtsanwaltskammer Zweibrücken,https://www.wbt-rechtsanwaelte.de/#karriere
pkl legal Rechtsanwaltsgesellschaft mbH,https://www.pkl.com/karriere
PricewaterhouseCoopers Legal Aktiengesellschaft Rechtsanwaltsgesellschaft,https://legal.pwc.de/de/karriere
QIVIVE Rechtsanwalts GmbH,https://www.qivive.com/de/karriere/stellen
Quirmbach & Partner,https://ihr-anwalt.com/kanzlei/karriere
R24 Kooperation § Rechtsanwälte & Steuerberater,https://r24.de/karriere/
Raßmann + Partner GmbH,https://www.societates.de/karriere#offene-stellen
Rausch + Partner Steuerberater + Rechtsanwalt,https://www.rauschundpartner.de/steuer-und-rechtsberatung/stellenangebot/
RBB & Partner,https://rbb-partner.de/karriere/
"Rechtsanwalt, Steuerberater und Fachanwalt für Steuerrecht, Bonn",https://karriere-kanzlei-arndt.com/#stellen
"Rechtsanwälte Aslanidis, Kress & Häcker-Hollmann Partnerschaftsgesellschaft mbB",https://akh-h.de/stellenangebote/
"Rechtsanwälte Buse eGbR Torsten Buse, Franziska Buse",https://www.rabuse.de/seite/262093/stellenangebote.html
Rechtsanwälte Dirk Löber und Torsten Sonneborn,https://www.rechtsanwaelte-ls.de/unser-team/stellenangebote/
Rechtsanwälte Glufke-Böhm & Partner mbB,https://kanzlei-glufke-boehm.de/karriere/
