"canonical_firm_id","Unternehmensname","Domainname des Unternehmens","Jobboard_URL","strategy","adapter","ats","status","reason","http_status","html_job_count","json_job_count","signals","analyzed_at"
"rechtsanwaltskanzlei-kaschube","Rechtsanwaltskanzlei Kaschube","kanzlei-kaschube.de","https://kanzlei-kaschube.de/scheidungsantragsformular/","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","1","6","json_ld,js_app,host:kanzlei-kaschube.de","2026-06-19"
"ulrich-sedlmeyer","Ulrich Sedlmeyer Rechtsanwalt","anwaltskanzlei-sedlmeyer.de","https://anwaltskanzlei-sedlmeyer.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","5","0","json_ld,pagination,blocked,host:www.anwaltskanzlei-sedlmeyer.de","2026-06-19"
"rechtsanwalts-und-notarkanzlei-dr-schmel-gbr","Rechtsanwalts- und Notarkanzlei Dr. Schmel GbR","schmel.de","https://www.schmel.de/jobs/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","json_ld,load_more,pagination,blocked,host:www.schmel.de","2026-06-19"
"attorney-cueneyt-gen-er-und-coll","Attorney Cüneyt gençer & coll","gencer-coll.de","https://gencer-coll.de/kanzlei/jobs","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","18","0","host:gencer-coll.de","2026-06-19"
"steinmeier-berlin-dresden","Steinmeier - Rechtsanwälte Berlin | Dresden","steinmeier.eu","https://www.steinmeier.eu/kanzlei/stellenanzeigen.php","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:www.steinmeier.eu","2026-06-19"
"backhaus-und","Kanzlei Backhaus und Partner","backhaus-und-partner.de","https://backhaus-und-partner.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:www.backhaus-und-partner.de","2026-06-19"
"judr-henning-und-kollegen-gbr","JUDr. Henning & Kollegen GbR","sta-recht.de","https://sta-recht.de/wp-content/uploads/2021/05/Stellenanzeige-Sekretariat-Mai2021.pdf","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:sta-recht.de","2026-06-19"
"p-und-w-klose","p&w klose","pwklose.de","https://pwklose.de","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","5","3","json_ld,pagination,js_app,host:www.pwklose.de","2026-06-19"
"rein-hart-kober-gross-kinsky-braun-rechts-an-waelte","Rein­hart Kober Groß­kinsky Braun Rechts­an­wälte PartGmbB","reinhart-kober.de","https://reinhart-kober.de/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","6","0","pagination,host:reinhart-kober.de","2026-06-19"
"und-torsten-brockhoff","Rechtsanwälte & Notare Torsten Brockhoff Rechtsanwalt","bst-kanzlei.de","https://bst-kanzlei.de","llm_fallback","","unknown","request_error","HTTPError","","0","0","","2026-06-19"
"dr-grantz-hoffmeyer-und","Dr. Grantz, Hoffmeyer & Partner","dr-grantz.de","https://dr-grantz.de/stellenangebote.html","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","3","1","json_ld,host:dr-grantz.de","2026-06-19"
"holger-grunau-rechtsanwaltkammer-hamm","Rechtsanwalt Holger Grunau Rechtsanwaltkammer Hamm","kanzleigrunau.de","https://kanzleigrunau.de","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","0","2","json_ld,pagination,blocked,js_app,host:www.kanzleigrunau.de","2026-06-19"
"kunik-und-dr-kabelitz","KUNIK & DR. KABELITZ RECHTSANWÄLTE","ra-kunik.de","https://ra-kunik.de","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","pagination,blocked,js_app,host:ra-kunik.de","2026-06-19"
"rechtsanwaltskanzlei-yasmin-rabhi","Rechtsanwaltskanzlei Yasmin Rabhi","anwaltskanzlei-rabhi.de","https://anwaltskanzlei-rabhi.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:anwaltskanzlei-rabhi.de","2026-06-19"
"berding","Berding Rechtsanwälte Partnerschaft","berding-partner.de","https://www.berding-partner.de/#","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:www.berding-partner.de","2026-06-19"
"dr-genthe-und-dr-hornauer-gbr","Rechtsanwälte Dr. Genthe & Dr. Hornauer GbR","genthe-hornauer.de","https://www.genthe-hornauer.de/stellenangebote/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","pagination,blocked,host:www.genthe-hornauer.de","2026-06-19"
"buecheler-und-kollegen","Bücheler & Kollegen PartG mbB Steuerberater – Wirtschaftsprüfer – Rechtsanwälte","buecheler-kollegen.de","https://www.buecheler-kollegen.de/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,blocked,host:www.buecheler-kollegen.de","2026-06-19"
"raabe-foppe-fachanwaelte-njwin-buerogemeinschaft","RAABE FOPPE Rechtsanwälte Fachanwälte NJWin Bürogemeinschaft","anwalt-raabe.de","https://anwalt-raabe.de","llm_fallback","","unknown","request_error","SSLError","","0","0","","2026-06-19"
"dufner","Dufner Rechtsanwälte","dufner-rechtsanwaelte.de","https://dufner-rechtsanwaelte.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,pagination,js_app,host:www.dufner-rechtsanwaelte.de","2026-06-19"
"gunkel-und","GUNKEL & PARTNER","gunkel-partner.de","https://www.gunkel-partner.de/jobs","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:www.gunkel-partner.de","2026-06-19"
"dr-bockwoldt-und-collegen","Rechtsanwälte Dr. Bockwoldt & Collegen","bockwoldt-rechtsanwaelte.de","https://bockwoldt-rechtsanwaelte.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","load_more,host:bockwoldt-rechtsanwaelte.de","2026-06-19"
"krant-und-multhaup","Krant & Multhaup Rechtsanwälte PartGmbB","krant-multhaup.de","https://krant-multhaup.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,pagination,blocked,host:www.krant-multhaup.de","2026-06-19"
"foehr-emrich-fachanwaelte","Föhr Emrich Fachanwälte","foehremrich.de","https://foehremrich.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","host:foehremrich.de","2026-06-19"
"rechtsanwaltskanzlei-dory-und-marx","Rechtsanwaltskanzlei Dory & Marx","dory.de","https://dory.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","37","0","json_ld,pagination,blocked,host:dory.de","2026-06-19"
"walter-rappel","Kanzlei Walter Rappel","kanzlei-rappel.de","https://kanzlei-rappel.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,load_more,pagination,host:kanzlei-rappel.de","2026-06-19"
"thies","kanzlei-thies","kanzlei-thies.de","https://www.kanzlei-thies.de/stellenangebote/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","6","0","pagination,blocked,host:www.kanzlei-thies.de","2026-06-19"
"volker-blees","Volker Blees Rechtsanwalt","ra-blees.de","https://ra-blees.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","pagination,blocked,host:www.ra-blees.de","2026-06-19"
"fachanwaelte-schwarz-schwarz","Rechtsanwälte / Fachanwälte Schwarz § Schwarz","rechtsanwaelte-barsinghausen.de","https://rechtsanwaelte-barsinghausen.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","6","0","blocked,js_app,host:rechtsanwaelte-barsinghausen.de","2026-06-19"
"willkommen-bei-schernikau-gbr","Willkommen bei Rechtsanwälte Schernikau GbR","psbr.de","https://psbr.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","nuxt,blocked,js_app,host:psbr.de","2026-06-19"
"rain-katja-hartleb-fachanwaeltin-fuer-miet-und-wohnungseigentumsrecht","RAin · Katja Hartleb Fachanwältin für Miet- und Wohnungseigentumsrecht","rechtsanwalt-hartleb.de","https://rechtsanwalt-hartleb.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:www.rechtsanwalt-hartleb.de","2026-06-19"
"dr-lang-und-kollegen","Dr. Lang & Kollegen","anwaltskanzlei-muenchen.de","https://anwaltskanzlei-muenchen.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","6","0","json_ld,pagination,blocked,host:anwaltskanzlei-muenchen.de","2026-06-19"
"klaus-stadler","Rechtsanwalt Klaus Stadler","erbrecht-strafrecht-muenchen.de","https://erbrecht-strafrecht-muenchen.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","blocked,host:erbrecht-strafrecht-muenchen.de","2026-06-19"
"oliver-metzlaff-anwaltskanzlei","OLIVER METZLAFF Anwaltskanzlei","kanzlei-metzlaff.de","https://kanzlei-metzlaff.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","host:kanzlei-metzlaff.de","2026-06-19"
"peggy-schlabach-rechtsanwaeltin","Peggy Schlabach Rechtsanwältin","ra-schlabach.de","https://ra-schlabach.de","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","1","1","json_ld,blocked,js_app,host:www.ra-schlabach.de","2026-06-19"
"bwl-und","BWL RECHTSANWÄLTE UND NOTARE","bwl-rechtsanwaelte.de","https://bwl-rechtsanwaelte.de/stellenangebote/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","host:bwl-rechtsanwaelte.de","2026-06-19"
"schleswig-holsteinische-rechtsanwaltskammer","Schleswig-Holsteinische Rechtsanwaltskammer","rechtsanwalt-dupre.de","https://rechtsanwalt-dupre.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","host:rechtsanwalt-dupre.de","2026-06-19"
"bernhard-und-dr-kleuser","Bernhard & Dr. Kleuser","bgk-rechtsanwaelte.de","https://bgk-rechtsanwaelte.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","5","0","json_ld,pagination,blocked,host:www.bgk-rechtsanwaelte.de","2026-06-19"
"busch-schneider-partnerschaftsgesellschaft","Rechtsanwälte Busch · Schneider Partnerschaftsgesellschaft","busch-schneider.de","https://busch-schneider.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","9","0","host:www.busch-schneider.de","2026-06-19"
"dr-loehr-und-kollegen-rechtsanwaltsgesellschaft-mbh","Dr. Löhr & Kollegen Rechtsanwaltsgesellschaft mbH","loehrundkollegen.de","https://loehrundkollegen.de","llm_fallback","","unknown","request_error","HTTPError","","0","0","","2026-06-19"
"morris-weisheit","Morris Weisheit Rechtsanwalt","kanzlei-weisheit.de","https://kanzlei-weisheit.de","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:www.kanzlei-weisheit.de","2026-06-19"
"anwaltskanzlei-heckmann-fuer-insolvenzrecht-und-entschuldung","Anwaltskanzlei Heckmann Kanzlei für Insolvenzrecht und Entschuldung","heckmann.net","https://www.heckmann.net/stellenangebote/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,host:www.heckmann.net","2026-06-19"
"aas-rottmann-und-coll","AAS Rechtsanwälte Rottmann & Coll.","aas-rottmann.de","https://www.ionos.de/websites/homepage-erstellen","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","next_data,json_ld,load_more,host:www.ionos.de","2026-06-19"
"schwarz-ruehmland-insolvenzverwaltungen-gbr","Schwarz + Rühmland Insolvenzverwaltungen GbR","insolvenzverwaltungen.de","https://insolvenzverwaltungen.de/karriere/","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","load_more,host:insolvenzverwaltungen.de","2026-06-19"
"dr-kraft-und-rudolph","Dr. Kraft & Rudolph Rechtsanwälte PartG mbB","dr-kraft.eu","https://dr-kraft.eu/karriere/","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","json_ld,pagination,host:dr-kraft.eu","2026-06-19"
"christian-beducker","Christian Beducker Rechtsanwalt","beducker.de","https://beducker.de/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:beducker.de","2026-06-19"
"menzel-rosskopf-und","Menzel, Roßkopf und Partner Rechtsanwälte","rechtsanwalt-heilbronn.de","https://www.rechtsanwalt-heilbronn.de/jobs/","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","1","1","json_ld,host:www.rechtsanwalt-heilbronn.de","2026-06-19"
"plessow","Plessow Rechtsanwälte","plessow-rechtsanwaelte.de","https://plessow-rechtsanwaelte.de/stellenangebote.html","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","6","0","json_ld,host:plessow-rechtsanwaelte.de","2026-06-19"
"unknown","Steuerberater Rechtsanwälte Partnerschaft mbB","dr-scheffler.de","https://dr-scheffler.de#karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","json_ld,host:dr-scheffler.de","2026-06-19"
"aiblingeranwaelte","aiblingeranwaelte","aiblingeranwaelte.de","https://aiblingeranwaelte.de","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","json_ld,host:aiblingeranwaelte.de","2026-06-19"
"kapphan-partnerschaftsgesellschaft","Kapphan + Partner Partnerschaftsgesellschaft mbB","kapphan-partner.de","https://kapphan-partner.de/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","12","0","host:kapphan-partner.de","2026-06-19"
"bernhard-bludau-klaus-plank-in-buerogemeinschaft","Rechtsanwalt Bernhard Bludau, Rechtsanwalt Klaus Plank Rechtsanwälte in Bürogemeinschaft","bludau-plank.de","https://bludau-plank.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,load_more,js_app,host:www.bludau-plank.de","2026-06-19"
"schwarz","SCHWARZ Rechtsanwälte","schwarz-weissenhorn.de","https://schwarz-weissenhorn.de/#karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,pagination,blocked,host:schwarz-weissenhorn.de","2026-06-19"
"bh-und-w-von-rechtsanwaeltinnen-und-rechtsanwaelten","BH&W Partnerschaft von Rechtsanwältinnen und Rechtsanwälten mbB","bhw-energie.de","https://bhw-energie.de/#stellenangebote","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,pagination,host:bhw-energie.de","2026-06-19"
"amian-steuerberatung","AMIAN Rechtsanwälte – Steuerberatung","amian-recht.de","https://www.amian-recht.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","9","0","json_ld,host:www.amian-recht.de","2026-06-19"
"boeddeker-und-soehne-sozietaet-paderborn","Böddeker & Söhne . Steuerberater . Rechtsanwalt . Sozietät . Paderborn","boeddeker-online.de","https://www.boeddeker-online.de/karriere/","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","load_more,pagination,host:www.boeddeker-online.de","2026-06-19"
"und-fachanwalt-fuer-arbeitsrecht-und-fachanwalt-fuer-insolvenzrecht","Rechtsanwalt und Fachanwalt für Arbeitsrecht und Fachanwalt für Insolvenzrecht","kanzlei-weiler.de","https://kanzlei-weiler.de","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","pagination,host:www.kanzlei-weiler.de","2026-06-19"
"die-kleiner-und-kollegen","Die Kanzlei Kleiner & Kollegen","kanzlei-khk.com","https://kanzlei-khk.com","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","2","1","json_ld,pagination,blocked,js_app,host:www.kanzlei-khk.com","2026-06-19"
"holztrattner-schmid-anwaltskanzlei","Holztrattner / Schmid Anwaltskanzlei","holztrattner-schmid.de","https://holztrattner-schmid.de/home/karriere","llm_fallback","","unknown","request_error","HTTPError","","0","0","","2026-06-19"
"rassmann","Raßmann + Partner GmbH","societates.de","https://www.societates.de/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:www.societates.de","2026-06-19"
"und-fachanwalt-fuer-steuerrecht-bonn","Rechtsanwalt, Steuerberater und Fachanwalt für Steuerrecht, Bonn","karriere-kanzlei-arndt.com","https://karriere-kanzlei-arndt.com/#stellen","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,pagination,js_app,host:karriere-kanzlei-arndt.com","2026-06-19"
"prof-dr-fricke-und-coll","Kanzlei Prof. Dr. Fricke & Coll.","kanzlei-fricke.de","https://www.kanzlei-fricke.de/karriere-job-beruf-anwalt.html","reader_or_llm","","unknown","blocked","Seite wirkt geblockt oder leer fuer normale Requests.","200","0","0","json_ld,blocked,host:www.kanzlei-fricke.de","2026-06-19"
"kuersch-und-kollegen-fachanwaelte","Kürsch und Kollegen Rechtsanwälte Fachanwälte","kuersch.de","https://kuersch.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,pagination,blocked,host:kuersch.de","2026-06-19"
"hilliger-und-mueller","Rechtsanwälte Hilliger & Müller","hilliger-mueller.de","https://hilliger-mueller.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","blocked,host:www.hilliger-mueller.de","2026-06-19"
"ra-michael-wagner","RA Michael Wagner","noack-wagner.de","https://noack-wagner.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","host:noack-wagner.de","2026-06-19"
"rechtsanwaeltin-silvia-mitter-und-victor-mitter","Rechtsanwältin Silvia Mitter und Rechtsanwalt Victor Mitter","rechtsanwaltskanzlei-mitter.de","https://rechtsanwaltskanzlei-mitter.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","host:rechtsanwaltskanzlei-mitter.de","2026-06-19"
"dr-edgar-gueldue","Rechtsanwalt Dr. Edgar Güldü.","kanzlei-gueldue.de","https://www.kanzlei-gueldue.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","8","0","pagination,blocked,js_app,host:www.kanzlei-gueldue.de","2026-06-19"
"dobler-und","Dobler & Partner Partnerschaft mbB","dobler-partner.net","https://dobler-partner.net","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","3","1","json_ld,pagination,blocked,host:www.dobler-partner.net","2026-06-19"
"dimpfl-und-kollegen-alleiniger-inhaber-ra-felix-dimpfl","Dimpfl und Kollegen – alleiniger Inhaber: RA Felix Dimpfl","rae-kanzlei.de","https://www.rae-kanzlei.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","10","0","json_ld,blocked,host:www.rae-kanzlei.de","2026-06-19"
"hannebohm-kollegen-anwaltskompetenz-in-immobilie-wirtschaft-steuern","hannebohm.kollegen. anwaltskompetenz in immobilie.wirtschaft.steuern","anwalts-kompetenz.de","https://anwalts-kompetenz.de","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","pagination,blocked,host:anwalts-kompetenz.de","2026-06-19"
